release_date,rating_count,rating_avg,movieId,movieIdx 
1913-05-09,,,56508,19989
1913-09-12,,,56511,19990
1914-03-13,,,56512,19991
1914-05-08,,,56515,19992
1913-11-28,,,56516,19993
1950-12-14,,,56518,19994
2007-10-18,,,56525,19995
2004-03-01,,,56527,19996
2010-01-25,,,56529,19997
2009-09-16,,,56531,19998
1977-06-10,,,56533,19999
1975-12-25,,,56539,20000
1958-09-17,1,3.00,56544,20001
1996-01-01,,,56549,20002
1992-01-31,,,56551,20003
2007-01-28,,,56552,20004
2010-10-31,,,56554,20005
2007-03-10,,,56555,20006
1937-02-12,,,56557,20007
1941-12-25,,,56558,20008
2007-09-12,2,4.00,56563,20009
2010-09-12,1,5.00,56578,20010
2006-01-19,,,56579,20011
1993-11-03,0,,56583,20012
1979-01-01,,,56584,20013
2007-12-25,12,3.75,56587,20014
1977-12-07,,,56589,20015
1940-08-07,1,5.00,56598,20016
1968-06-01,,,56599,20017
2010-04-01,,,56601,20018
2007-10-14,2,4.50,56607,20019
2003-08-29,,,56616,20020
1989-01-01,1,4.00,56619,20021
2010-01-29,1,2.00,56623,20022
2010-07-28,,,56624,20023
2007-07-27,1,5.00,56633,20024
2011-02-04,1,4.00,56647,20025
1997-09-26,,,56651,20026
1998-08-06,,,56653,20027
2004-03-19,,,56655,20028
2010-09-01,,,56663,20029
2000-09-08,,,56666,20030
1989-05-13,1,1.00,56669,20031
2010-12-05,,,56672,20032
2009-01-01,,,56685,20033
1959-10-08,,,56691,20034
1969-02-25,1,1.00,56693,20035
1957-08-19,1,5.00,56697,20036
1966-07-01,,,56702,20037
1986-05-21,,,56705,20038
2001-04-06,5,4.00,56715,20039
1972-06-28,,,56718,20040
1932-06-24,,,56724,20041
1989-09-21,1,2.00,56725,20042
2010-06-25,,,56743,20043
2002-11-15,,,56744,20044
2008-02-01,,,56745,20045
2002-09-06,,,56746,20046
2007-12-20,19,3.58,56757,20047
1998-09-18,,,56759,20048
2011-02-07,,,56761,20049
1984-04-14,1,3.00,56763,20050
2004-09-06,,,56766,20051
2009-11-15,,,56771,20052
2007-12-13,7,3.57,56775,20053
2002-01-01,,,56778,20054
2011-04-14,,,56780,20055
2007-12-28,26,4.38,56782,20056
1983-03-10,,,56784,20057
1974-10-23,1,2.00,56787,20058
2007-12-19,7,4.00,56788,20059
2004-08-06,,,56790,20060
2001-05-11,,,56798,20061
1963-12-04,,,56800,20062
2007-12-25,4,2.25,56801,20063
1995-12-15,1,5.00,56804,20064
2007-12-21,2,4.00,56805,20065
2009-05-01,,,56807,20066
2007-08-16,,,56809,20067
2008-01-01,,,56810,20068
2010-07-02,,,56815,20069
2008-06-26,,,56820,20070
1984-02-17,,,56821,20071
2009-07-03,,,56822,20072
1988-12-12,,,56825,20073
1999-12-31,,,56828,20074
2010-09-24,,,56841,20075
2009-09-08,,,56844,20076
2010-11-12,,,56853,20077
1970-08-24,,,56858,20078
2007-11-02,,,56860,20079
2006-09-27,1,5.00,56869,20080
2007-12-27,2,3.00,56885,20081
2010-11-01,,,56897,20082
2011-02-04,,,56901,20083
2011-01-28,,,56906,20084
2007-01-22,1,4.00,56908,20085
2011-01-21,,,56909,20086
2007-12-25,1,3.00,56915,20087
2011-01-01,,,56919,20088
1963-01-01,,,56920,20089
2007-12-18,3,4.00,56921,20090
2010-10-08,,,56922,20091
1984-07-13,,,56927,20092
2010-06-04,,,56928,20093
2011-04-26,1,1.00,56929,20094
2001-06-08,,,56934,20095
1977-05-25,,,56935,20096
2010-10-15,,,56937,20097
2007-11-15,4,3.75,56941,20098
1971-12-01,,,56942,20099
2004-09-11,,,56943,20100
2003-11-21,,,56946,20101
1992-12-02,1,1.00,56947,20102
2008-09-02,,,56948,20103
1998-11-12,16,3.38,56949,20104
2010-12-08,,,56950,20105
2007-09-14,,,56952,20106
2011-02-11,,,56959,20107
2011-02-15,,,56965,20108
2008-01-01,,,56967,20109
2010-01-23,,,56968,20110
2003-08-15,1,5.00,56969,20111
2009-03-27,1,1.00,56971,20112
1991-12-20,,,56975,20113
2010-10-07,,,56986,20114
2011-02-11,1,5.00,56991,20115
2005-11-11,,,56994,20116
2009-02-10,,,56997,20117
2008-05-05,,,57000,20118
2010-02-05,,,57008,20119
2010-07-03,,,57011,20120
2002-04-28,,,57012,20121
1996-10-11,,,57016,20122
2010-09-29,,,57019,20123
1934-04-07,,,57035,20124
2001-10-29,1,5.00,57038,20125
2005-05-18,,,57046,20126
2001-08-15,,,57047,20127
2007-10-19,,,57052,20128
1980-11-07,,,57082,20129
2011-01-01,,,57088,20130
2011-04-29,,,57089,20131
2008-01-01,,,57091,20132
2002-10-17,,,57100,20133
1991-04-05,,,57110,20134
2004-12-15,,,57112,20135
2011-04-01,,,57118,20136
2011-05-06,,,57119,20137
2010-09-05,,,57120,20138
1974-09-01,,,57124,20139
1996-06-19,,,57130,20140
1964-02-25,,,57144,20141
2010-10-09,,,57173,20142
2010-10-06,,,57186,20143
2003-05-16,,,57190,20144
2007-07-28,,,57203,20145
1986-08-22,,,57204,20146
2011-01-25,,,57207,20147
2010-12-12,,,57209,20148
2013-10-19,,,57210,20149
1971-06-13,,,57215,20150
2005-10-11,1,5.00,57218,20151
1995-09-09,,,57221,20152
2007-02-08,1,1.00,57223,20153
1967-11-27,,,57230,20154
1987-10-02,1,5.00,57240,20155
2005-11-10,,,57241,20156
2010-12-20,3,4.67,57243,20157
2003-03-08,,,57248,20158
2005-03-25,,,57251,20159
2002-10-24,,,57256,20160
1955-12-21,,,57258,20161
2005-10-01,,,57269,20162
2007-04-10,3,3.67,57274,20163
2011-02-24,1,3.00,57276,20164
2010-04-03,,,57277,20165
2001-11-09,,,57278,20166
1922-09-18,,,57283,20167
2009-10-20,,,57296,20168
1964-01-01,,,57305,20169
2004-03-01,,,57307,20170
1985-09-18,,,57308,20171
2009-10-22,,,57309,20172
1975-12-23,,,57310,20173
2010-03-03,,,57311,20174
2010-09-28,1,2.00,57313,20175
2002-11-26,2,2.50,57326,20176
1997-08-29,,,57327,20177
2008-12-03,,,57330,20178
2011-02-16,,,57331,20179
2003-09-05,,,57337,20180
2002-03-15,1,4.00,57342,20181
2003-06-22,,,57343,20182
1997-02-18,,,57346,20183
2002-08-30,,,57351,20184
2011-04-01,2,4.50,57353,20185
2010-12-22,,,57361,20186
2008-01-15,19,3.53,57368,20187
2011-02-16,,,57382,20188
2010-05-16,1,4.00,57389,20189
2010-10-22,,,57393,20190
2010-09-24,,,57395,20191
2011-03-04,,,57400,20192
2007-09-11,2,4.00,57401,20193
2010-10-20,,,57403,20194
2009-01-01,1,4.00,57409,20195
1935-11-07,,,57412,20196
2010-09-24,,,57413,20197
1968-01-01,1,4.00,57418,20198
2010-12-19,,,57419,20199
2003-01-24,,,57424,20200
2005-05-13,,,57425,20201
1976-11-12,1,4.00,57430,20202
2010-09-26,,,57436,20203
1995-08-25,,,57438,20204
2008-05-24,1,2.00,57440,20205
2010-09-22,1,1.00,57448,20206
2007-03-10,2,3.50,57453,20207
2009-05-05,1,5.00,57458,20208
1990-01-01,,,57476,20209
1997-11-23,,,57479,20210
2009-11-05,,,57489,20211
2010-08-06,,,57500,20212
2006-07-15,6,4.00,57504,20213
2011-01-01,1,1.00,57510,20214
2011-02-19,,,57518,20215
2010-10-10,,,57521,20216
2008-01-22,1,3.00,57526,20217
2008-01-24,6,4.00,57528,20218
2008-01-26,1,4.00,57529,20219
2008-01-24,3,1.33,57532,20220
2010-10-01,,,57536,20221
1979-03-01,,,57537,20222
1999-03-12,,,57544,20223
1997-01-01,,,57548,20224
2001-08-23,,,57558,20225
1997-02-19,,,57563,20226
1993-02-01,,,57564,20227
1984-11-09,,,57565,20228
2011-02-19,,,57573,20229
1978-05-12,,,57578,20230
2011-05-17,,,57585,20231
1995-11-14,1,3.00,57597,20232
2010-09-28,,,57602,20233
2010-09-02,,,57622,20234
2010-08-12,1,1.00,57627,20235
2008-07-11,18,3.56,57640,20236
1994-10-04,1,1.00,57644,20237
2007-01-01,,,57654,20238
2007-12-18,1,1.00,57656,20239
1937-02-25,,,57662,20240
1958-06-01,,,57664,20241
1969-05-22,,,57666,20242
2008-02-08,38,4.16,57669,20243
1999-05-09,1,4.00,57680,20244
1998-10-04,,,57681,20245
1997-10-17,,,57683,20246
1942-02-20,,,57684,20247
2010-11-03,,,57695,20248
1936-12-28,,,57698,20249
2011-02-03,,,57701,20250
2010-12-11,,,57703,20251
1966-11-19,,,57706,20252
2004-11-19,1,5.00,57709,20253
2010-11-12,,,57713,20254
2005-06-01,1,3.00,57714,20255
2011-02-25,,,57718,20256
2009-11-06,,,57722,20257
1982-05-04,,,57725,20258
1999-09-22,,,57726,20259
2011-01-01,,,57733,20260
2011-03-01,,,57737,20261
1987-12-13,,,57738,20262
2011-02-24,,,57739,20263
2001-10-05,,,57743,20264
1988-10-14,1,4.00,57744,20265
2010-10-10,,,57749,20266
1973-10-01,,,57757,20267
2006-03-09,,,57768,20268
1997-12-26,,,57770,20269
2010-10-22,,,57771,20270
2006-08-10,,,57775,20271
1993-04-01,1,1.00,57776,20272
1974-01-01,1,5.00,57778,20273
2007-01-01,,,57779,20274
2000-03-03,,,57781,20275
2006-10-03,,,57784,20276
1993-10-30,,,57789,20277
2007-07-01,1,4.00,57792,20278
2010-12-12,,,57809,20279
1996-09-04,,,57811,20280
2011-02-26,,,57812,20281
2004-04-28,1,2.00,57813,20282
2008-05-15,,,57816,20283
2004-02-11,,,57825,20284
2011-03-18,,,57829,20285
2010-08-14,,,57830,20286
1994-09-16,0,,57834,20287
1978-07-23,,,57837,20288
1993-08-18,1,5.00,57845,20289
1954-04-07,,,57849,20290
1967-10-18,,,57855,20291
1995-12-17,,,57857,20292
1934-07-13,1,5.00,57866,20293
1974-01-01,,,57868,20294
1968-04-20,,,57875,20295
2015-05-15,,,57876,20296
2011-02-03,1,2.00,57880,20297
2011-01-19,,,57889,20298
2001-02-02,,,57892,20299
2007-01-19,1,3.00,57910,20300
1961-09-07,,,57911,20301
1987-09-11,,,57914,20302
1987-12-23,,,57918,20303
2011-02-11,,,57924,20304
2002-06-29,,,57946,20305
2008-02-07,1,3.00,57951,20306
1997-10-03,,,57953,20307
1977-09-16,,,57954,20308
2006-10-17,,,57965,20309
2006-12-15,1,4.00,57972,20310
2004-01-01,,,57977,20311
1984-03-14,,,57978,20312
2006-03-23,,,57979,20313
2006-11-03,1,3.00,57980,20314
1992-08-01,,,57981,20315
1964-05-05,,,57983,20316
1954-01-01,,,57991,20317
2002-01-01,,,57992,20318
1956-11-14,,,57993,20319
1953-09-16,,,57996,20320
1982-01-01,,,57999,20321
1954-01-01,1,2.00,58007,20322
1986-01-01,,,58011,20323
1933-01-01,1,1.00,58012,20324
2010-12-17,,,58013,20325
1998-10-06,1,1.00,58018,20326
2008-02-10,11,2.45,58025,20327
1996-10-21,,,58028,20328
2007-09-01,1,4.00,58029,20329
1997-01-01,,,58032,20330
1942-11-09,,,58035,20331
2011-03-16,,,58043,20332
2008-02-08,6,4.17,58047,20333
2010-04-30,,,58051,20334
1995-02-01,,,58058,20335
2011-03-04,,,58060,20336
2007-07-25,1,5.00,58069,20337
1984-01-12,,,58070,20338
1956-12-21,,,58074,20339
2008-08-27,,,58075,20340
1943-04-29,,,58076,20341
1973-08-22,,,58080,20342
1996-01-01,1,1.00,58081,20343
1987-01-01,,,58084,20344
2008-01-01,,,58086,20345
2003-10-31,,,58089,20346
2008-02-05,,,58096,20347
1996-04-19,,,58097,20348
1998-01-01,1,1.00,58098,20349
1996-12-25,,,58102,20350
2008-02-01,6,3.50,58103,20351
2008-02-14,2,3.00,58105,20352
2008-02-14,1,1.00,58107,20353
1994-04-11,,,58128,20354
1921-01-01,,,58129,20355
2008-10-09,,,58133,20356
2008-02-22,1,1.00,58146,20357
2008-02-28,4,4.00,58154,20358
2008-02-28,6,2.67,58156,20359
1935-01-05,,,58159,20360
1937-05-15,,,58160,20361
2011-02-24,,,58166,20362
1952-12-31,1,4.00,58182,20363
1968-10-23,,,58188,20364
1994-01-01,,,58189,20365
1985-02-21,2,4.50,58191,20366
1932-01-24,,,58192,20367
2011-03-25,,,58194,20368
2000-01-01,,,58195,20369
2008-08-14,1,3.00,58197,20370
1990-02-22,,,58200,20371
2010-12-17,1,5.00,58204,20372
1986-03-16,,,58207,20373
1971-06-06,,,58218,20374
2011-02-25,,,58219,20375
2011-09-23,,,58231,20376
2011-02-02,,,58232,20377
2011-02-25,,,58235,20378
1999-11-20,,,58242,20379
2012-09-27,,,58244,20380
2010-12-01,,,58250,20381
2009-05-16,,,58251,20382
2003-03-11,,,58255,20383
1972-06-27,,,58257,20384
2010-08-23,,,58258,20385
2009-04-25,,,58261,20386
2011-03-03,1,2.00,58287,20387
2010-01-01,,,58291,20388
1968-02-07,8,1.62,58293,20389
2008-02-28,11,3.91,58295,20390
2006-10-26,,,58296,20391
2008-03-14,1,3.00,58297,20392
2008-03-03,8,3.75,58299,20393
2003-06-11,2,4.00,58301,20394
2005-07-08,,,58302,20395
2007-02-09,5,4.40,58303,20396
1993-11-19,3,3.33,58306,20397
2006-10-18,,,58309,20398
1993-09-30,1,1.00,58311,20399
2008-06-20,2,2.50,58315,20400
2011-03-25,,,58333,20401
2007-08-31,3,4.33,58351,20402
2010-12-03,1,4.00,58365,20403
2010-10-12,,,58368,20404
1995-11-17,1,4.00,58372,20405
2008-11-21,1,4.00,58376,20406
1963-10-09,,,58383,20407
2004-10-14,,,58384,20408
2007-08-03,,,58390,20409
2008-11-14,,,58391,20410
2008-01-01,1,2.00,58400,20411
1973-02-01,,,58402,20412
1966-01-01,,,58404,20413
1973-04-01,,,58411,20414
1998-07-01,,,58414,20415
1994-01-01,,,58416,20416
1983-01-01,1,1.00,58419,20417
2002-01-17,,,58421,20418
2007-09-27,1,5.00,58425,20419
2011-12-01,,,58428,20420
2001-04-12,1,4.00,58429,20421
1997-12-15,1,3.00,58430,20422
2006-10-06,1,3.00,58432,20423
2002-12-10,1,3.00,58433,20424
1988-09-02,,,58434,20425
1977-07-07,,,58435,20426
2011-06-07,,,58443,20427
2011-02-04,,,58444,20428
2010-09-10,,,58446,20429
1973-01-01,,,58447,20430
2009-09-11,,,58450,20431
2010-01-01,,,58453,20432
1945-12-25,,,58455,20433
1956-12-21,,,58470,20434
1987-10-11,1,5.00,58473,20435
2011-02-24,,,58483,20436
2000-01-28,,,58487,20437
2011-04-22,,,58492,20438
2010-01-01,,,58493,20439
2011-03-08,,,58494,20440
2009-01-01,,,58500,20441
1986-01-01,,,58507,20442
2001-01-01,,,58509,20443
2008-02-12,,,58511,20444
2010-01-01,,,58515,20445
2009-01-16,,,58517,20446
2011-03-04,,,58518,20447
1986-02-05,1,5.00,58520,20448
2011-04-01,,,58522,20449
2007-01-01,,,58525,20450
2004-02-11,,,58529,20451
2004-01-01,,,58531,20452
1972-12-22,,,58545,20453
2010-03-27,,,58550,20454
2008-02-23,,,58551,20455
1990-01-26,,,58553,20456
2007-03-16,1,4.00,58554,20457
2012-08-29,121,4.39,58559,20458
1999-05-06,,,58570,20459
2005-06-13,,,58587,20460
2009-09-27,,,58589,20461
2003-10-06,,,58591,20462
1995-08-08,,,58607,20463
1985-03-19,,,58611,20464
1987-11-13,,,58613,20465
1987-01-01,,,58615,20466
2011-07-15,1,1.00,58625,20467
2011-04-02,,,58626,20468
2008-03-04,2,4.00,58627,20469
2002-07-29,1,2.00,58631,20470
2005-11-13,,,58646,20471
1991-03-06,1,4.00,58648,20472
1927-11-14,1,5.00,58649,20473
1974-12-18,1,2.00,58655,20474
1968-02-17,,,58658,20475
2008-09-30,,,58664,20476
1999-05-29,,,58669,20477
2011-03-17,,,58679,20478
1998-05-08,,,58680,20479
2011-02-21,,,58692,20480
2011-04-16,2,2.50,58699,20481
2007-01-25,,,58700,20482
1962-08-31,,,58701,20483
1971-05-24,,,58702,20484
1995-04-06,,,58703,20485
1969-03-18,,,58704,20486
2008-03-20,1,4.00,58706,20487
2009-01-01,,,58714,20488
2010-11-11,,,58718,20489
2008-01-01,,,58720,20490
2005-05-13,2,4.00,58725,20491
1945-05-01,,,58732,20492
1962-07-31,,,58733,20493
2010-10-08,,,58760,20494
2010-06-12,,,58763,20495
2010-10-15,,,58764,20496
2011-04-26,,,58767,20497
1969-12-13,,,58769,20498
2010-08-18,,,58772,20499
1990-04-06,1,1.00,58773,20500
1996-12-25,,,58777,20501
2009-09-18,,,58781,20502
2006-12-12,,,58782,20503
2005-07-14,,,58788,20504
1982-09-01,,,58790,20505
2011-01-25,,,58792,20506
1947-10-31,,,58799,20507
2008-03-27,18,4.06,58803,20508
2003-05-17,,,58813,20509
2007-10-22,,,58820,20510
1946-10-18,,,58828,20511
2009-12-03,,,58832,20512
1983-12-20,,,58833,20513
2008-03-24,2,3.50,58839,20514
2011-03-09,,,58858,20515
2011-03-02,1,2.00,58859,20516
1984-10-01,,,58865,20517
2009-06-04,,,58877,20518
1964-05-13,,,58878,20519
2008-02-07,3,4.00,58879,20520
2011-07-15,1,2.00,58882,20521
2011-04-29,,,58884,20522
2000-04-12,,,58886,20523
2011-04-22,,,58887,20524
2008-01-01,1,3.00,58889,20525
2011-03-01,,,58891,20526
2007-10-27,,,58895,20527
1963-12-16,,,58897,20528
1990-07-05,,,58899,20529
1959-10-13,,,58902,20530
2001-02-23,1,4.00,58904,20531
1935-08-21,,,58905,20532
2002-01-22,,,58918,20533
1944-12-01,,,58920,20534
2006-08-16,,,58923,20535
1976-05-08,,,58925,20536
2006-11-08,,,58928,20537
2010-10-15,,,58936,20538
1993-03-26,,,58937,20539
1976-10-28,,,58954,20540
2008-04-03,2,3.00,58972,20541
2008-04-02,1,3.00,58975,20542
1996-09-13,0,,58985,20543
1982-02-05,,,58995,20544
1959-05-15,,,58997,20545
2008-04-17,22,3.50,58998,20546
1970-06-13,1,5.00,59005,20547
2011-03-07,,,59006,20548
2001-10-19,,,59013,20549
2008-03-27,4,2.25,59014,20550
2008-04-10,2,3.00,59016,20551
2010-07-22,,,59017,20552
2007-09-07,5,4.20,59018,20553
2008-04-25,6,3.17,59022,20554
2008-05-09,2,2.50,59037,20555
1984-01-01,,,59040,20556
1963-02-19,,,59045,20557
2003-01-01,,,59046,20558
1990-01-01,,,59050,20559
1994-08-31,,,59051,20560
1991-11-15,,,59053,20561
1991-06-21,,,59058,20562
1994-11-06,,,59060,20563
2011-03-16,,,59065,20564
1987-05-14,,,59066,20565
1952-02-22,,,59087,20566
1967-03-26,,,59088,20567
2001-04-12,,,59095,20568
1972-07-01,1,3.00,59098,20569
2004-10-05,,,59100,20570
1962-06-20,,,59101,20571
2008-04-18,3,3.00,59103,20572
2010-09-01,,,59110,20573
2010-10-22,,,59111,20574
2011-06-16,,,59115,20575
2011-03-11,,,59117,20576
2011-04-12,3,4.33,59118,20577
2009-11-07,,,59120,20578
2003-01-20,,,59122,20579
2007-12-07,5,4.20,59126,20580
1998-09-18,1,1.00,59138,20581
1987-01-01,,,59139,20582
2007-01-22,2,4.00,59141,20583
1956-10-30,,,59142,20584
1976-12-21,1,3.00,59143,20585
1994-02-05,0,,59146,20586
1996-02-01,,,59147,20587
1979-02-21,,,59156,20588
1932-12-05,,,59158,20589
1974-01-01,,,59159,20590
2005-06-01,,,59163,20591
1992-10-09,,,59169,20592
1989-01-22,,,59171,20593
1998-01-01,,,59173,20594
1939-06-16,1,4.00,59180,20595
1974-09-01,,,59189,20596
2003-11-23,,,59191,20597
2003-04-24,,,59196,20598
2011-03-10,,,59197,20599
2002-01-17,,,59199,20600
1989-02-03,,,59201,20601
2010-09-25,,,59206,20602
2003-01-01,,,59210,20603
1973-10-10,,,59230,20604
1969-08-27,,,59231,20605
1996-11-20,,,59232,20606
2011-05-21,1,3.00,59238,20607
1960-12-31,,,59239,20608
1991-03-01,,,59241,20609
2010-08-06,,,59248,20610
1960-03-25,,,59249,20611
2010-10-01,,,59255,20612
2008-04-23,1,4.00,59258,20613
2011-03-25,,,59264,20614
2010-10-22,,,59266,20615
2008-01-01,,,59290,20616
2011-06-03,,,59296,20617
2001-08-01,1,1.00,59297,20618
2007-07-21,,,59298,20619
1981-01-20,,,59314,20620
2008-04-30,75,4.21,59315,20621
2000-01-01,,,59317,20622
2009-04-04,4,3.25,59333,20623
1965-12-01,1,3.00,59336,20624
2008-12-17,1,5.00,59339,20625
1989-04-26,,,59349,20626
1979-01-01,,,59354,20627
1985-01-01,,,59356,20628
1986-01-01,,,59357,20629
1987-01-01,,,59358,20630
2006-09-15,1,1.00,59362,20631
2008-02-18,31,3.68,59369,20632
2002-07-03,11,4.18,59387,20633
1985-02-08,1,4.00,59388,20634
1992-10-04,,,59390,20635
2010-07-10,1,5.00,59392,20636
1951-03-16,,,59401,20637
1978-06-28,,,59402,20638
1983-01-01,,,59404,20639
1979-12-25,,,59405,20640
2010-10-08,,,59406,20641
1970-09-01,,,59408,20642
1972-03-23,,,59414,20643
2007-07-27,2,4.00,59418,20644
2010-01-01,,,59419,20645
2010-08-19,6,3.00,59421,20646
2010-11-03,,,59426,20647
1969-06-18,,,59427,20648
2010-11-20,2,3.50,59429,20649
1961-02-27,,,59434,20650
2010-10-06,,,59435,20651
2010-09-12,,,59437,20652
2011-03-13,,,59439,20653
2011-09-09,,,59440,20654
2011-03-12,,,59441,20655
2005-04-28,,,59444,20656
1993-06-06,1,5.00,59447,20657
1982-05-12,,,59455,20658
2010-09-10,,,59468,20659
2004-06-11,,,59474,20660
1982-06-09,,,59475,20661
1993-01-20,,,59481,20662
1998-11-18,,,59482,20663
1982-03-24,,,59484,20664
2010-09-10,1,5.00,59490,20665
2011-02-03,,,59499,20666
2006-09-08,1,1.00,59500,20667
2008-05-15,10,3.50,59501,20668
2010-09-15,,,59507,20669
1982-11-02,,,59517,20670
2006-07-03,1,4.00,59519,20671
1976-12-29,,,59527,20672
2005-01-01,,,59529,20673
2007-06-16,1,5.00,59549,20674
2007-04-06,,,59557,20675
1937-07-27,,,59566,20676
1996-09-06,1,3.00,59569,20677
2011-03-18,,,59570,20678
1937-12-24,,,59581,20679
2010-05-26,,,59582,20680
1938-04-07,,,59584,20681
1939-04-07,,,59589,20682
2008-10-02,1,2.00,59590,20683
2008-04-28,3,3.00,59594,20684
2009-11-25,,,59596,20685
2008-05-21,24,2.75,59615,20686
2006-05-05,1,3.00,59669,20687
2006-09-09,1,5.00,59684,20688
2004-12-07,,,59700,20689
1939-08-01,,,59701,20690
1991-06-21,,,59704,20691
1940-01-15,,,59706,20692
2008-07-25,,,59719,20693
2007-06-07,1,4.00,59721,20694
2011-06-27,,,59722,20695
2008-05-12,5,3.80,59725,20696
2011-03-25,,,59726,20697
2008-05-29,2,3.50,59727,20698
2008-05-30,2,4.50,59731,20699
2001-06-05,1,4.00,59733,20700
1988-12-02,,,59735,20701
1982-06-20,,,59738,20702
1990-11-21,,,59762,20703
2008-06-04,33,4.06,59784,20704
1988-04-08,,,59797,20705
1966-10-26,,,59802,20706
1973-01-01,1,1.00,59803,20707
1969-05-20,1,4.00,59805,20708
2007-01-01,,,59807,20709
1976-04-02,,,59809,20710
2011-08-02,2,4.50,59810,20711
2007-01-31,1,5.00,59814,20712
1947-12-01,,,59828,20713
1950-07-07,1,3.00,59832,20714
1958-05-03,,,59833,20715
1969-03-26,1,1.00,59834,20716
2010-11-26,,,59835,20717
1963-04-13,,,59838,20718
2001-01-01,,,59839,20719
1986-01-30,,,59843,20720
1929-02-21,1,4.00,59846,20721
1986-09-03,,,59847,20722
2011-03-21,,,59852,20723
1994-01-01,,,59853,20724
1996-01-01,,,59857,20725
2001-01-01,,,59858,20726
2013-07-17,1,5.00,59859,20727
1982-01-01,,,59871,20728
1974-08-13,,,59873,20729
1971-05-17,,,59881,20730
1943-05-25,,,59882,20731
2011-03-21,1,4.00,59883,20732
1996-10-17,,,59892,20733
1955-12-14,2,3.50,59895,20734
1984-04-06,,,59897,20735
2008-06-05,12,2.58,59900,20736
2007-06-07,,,59904,20737
1991-10-17,,,59908,20738
1973-01-17,,,59912,20739
2010-07-21,,,59914,20740
1970-05-27,1,1.00,59917,20741
2009-01-18,1,3.00,59928,20742
1994-04-22,0,,59930,20743
2008-08-29,1,4.00,59935,20744
1997-11-14,,,59939,20745
2001-10-04,,,59940,20746
2010-09-25,1,4.00,59944,20747
1937-10-20,,,59950,20748
2005-10-21,,,59958,20749
1977-10-19,,,59959,20750
1943-04-09,,,59964,20751
2009-09-13,,,59974,20752
2013-06-13,,,59981,20753
2008-03-14,1,4.00,59985,20754
1962-04-17,,,59990,20755
1998-12-01,,,59993,20756
2006-07-12,3,4.00,59995,20757
2001-02-10,,,59996,20758
2006-01-01,,,60002,20759
2006-10-08,,,60003,20760
2000-06-02,1,4.00,60005,20761
1985-08-26,,,60008,20762
1997-09-24,,,60009,20763
2010-09-15,,,60011,20764
1989-01-01,,,60014,20765
2002-08-03,,,60015,20766
2003-04-09,,,60025,20767
1978-05-01,,,60029,20768
2007-01-01,2,2.50,60035,20769
2008-06-11,6,2.50,60037,20770
1983-01-01,,,60038,20771
2008-06-12,17,3.47,60040,20772
1987-11-30,1,2.00,60041,20773
1960-01-01,1,1.00,60046,20774
1951-04-17,,,60061,20775
2011-06-10,,,60062,20776
2009-09-13,,,60063,20777
1990-01-01,,,60067,20778
2008-09-04,1,1.00,60068,20779
2008-06-22,76,3.89,60069,20780
2000-02-06,,,60071,20781
2008-06-19,18,2.89,60072,20782
2008-07-01,19,3.16,60074,20783
2007-07-27,,,60076,20784
1995-12-19,1,4.00,60079,20785
2008-01-01,,,60080,20786
1996-11-20,,,60083,20787
2009-11-17,,,60085,20788
2009-02-06,1,4.00,60086,20789
1976-06-01,,,60087,20790
2004-06-23,1,3.00,60106,20791
1941-01-01,,,60116,20792
2010-06-11,1,2.00,60120,20793
1997-03-08,,,60125,20794
2008-06-19,13,3.31,60126,20795
2007-09-05,1,4.00,60128,20796
2007-01-01,1,4.00,60135,20797
2006-01-01,1,1.00,60137,20798
1993-04-19,1,4.00,60139,20799
1945-11-08,,,60140,20800
2002-11-22,1,3.00,60142,20801
2010-10-07,,,60152,20802
2006-05-02,,,60153,20803
2006-11-11,,,60160,20804
2008-06-24,5,4.20,60161,20805
2010-09-04,,,60163,20806
2011-04-29,,,60164,20807
2011-03-19,,,60170,20808
1996-12-23,,,60173,20809
1980-04-30,,,60175,20810
1974-10-23,,,60181,20811
2011-03-03,,,60189,20812
1990-01-01,,,60190,20813
1993-04-09,,,60191,20814
1959-01-01,1,2.00,60193,20815
1980-10-08,,,60194,20816
1957-01-01,,,60195,20817
1993-04-01,,,60199,20818
1985-10-24,,,60202,20819
2003-01-01,,,60213,20820
1943-05-03,,,60216,20821
2004-01-01,,,60221,20822
1944-01-21,,,60225,20823
2011-03-23,,,60228,20824
2007-09-10,1,5.00,60230,20825
2011-03-01,,,60233,20826
1956-08-15,1,1.00,60234,20827
2006-10-06,,,60238,20828
2010-02-10,1,5.00,60254,20829
1982-12-09,,,60261,20830
1976-07-09,1,1.00,60269,20831
2001-09-02,,,60278,20832
2009-02-05,,,60279,20833
2013-02-22,,,60281,20834
1966-10-01,,,60285,20835
1978-11-04,,,60287,20836
2002-01-01,,,60290,20837
2008-07-04,1,4.00,60291,20838
2006-08-21,4,3.75,60293,20839
2007-09-30,1,4.00,60295,20840
2011-05-10,,,60302,20841
2011-09-22,,,60308,20842
2010-09-10,,,60309,20843
1968-05-01,,,60315,20844
1993-01-01,,,60316,20845
2007-09-01,4,4.50,60333,20846
1937-07-30,1,3.00,60343,20847
1985-12-26,,,60363,20848
1997-09-10,,,60364,20849
2009-11-17,,,60366,20850
1977-07-08,,,60378,20851
2008-01-18,3,4.00,60382,20852
2004-05-16,1,5.00,60384,20853
